business_name,text,predicted_label,prediction_reason,name,description,category
Lucky Buffet,"Decent, it's not the best. But I'll go back for sure.",Valid,"This is a genuine review of the buffet restaurant. The reviewer shares their honest opinion about the food quality being 'decent' and 'not the best', while indicating they would return. The 4-star rating is consistent with the moderate positive sentiment expressed in the text.",Lucky Buffet,Unassuming restaurant offering an all-you-can-eat buffet of familiar Chinese dishes & sushi.,"['Buffet restaurant', 'Chinese restaurant', 'Sushi restaurant']"
Five Guys,"The food is always good, but ordering online was a complete waste of effort if they still make you stand in the normal line just to tell them you're there, which they insisted I do despite being able to see my bag of food getting cold while waiting in line.",Valid,"The review describes a genuine experience at Five Guys, discussing both the food quality and the online ordering process. The content is directly relevant to the restaurant's service and operations, and the 3-star rating aligns with the mixed feedback (good food but poor online ordering experience).",Five Guys,"Fast-food chain with made-to-order burgers, fries & hot dogs, plus free peanuts while you wait.","['Hamburger restaurant', 'American restaurant', 'Fast food restaurant', 'Hot dog restaurant', 'Hot dog stand', 'Restaurant']"
HuHot Mongolian Grill,It was good a bit in the specier side.,Valid,"The review describes a genuine dining experience at the Mongolian restaurant, commenting on the food being 'good' but 'a bit on the spicier side', which is relevant to the restaurant's stir-fry dishes. The 3-star rating is consistent with the mixed sentiment expressed.",HuHot Mongolian Grill,,['Restaurant']
"Scales & Tails Utah, Inc.","I literally have nothing bad to say about this place. I came prepared for heat and at least some odor because I came to look at reptiles! I thought it was perfectly fine and comfortable. Yes, it's small, but there were lots of people while I was there, and it was fine! If you read negative reviews and you're concerned, please just give it a chance!

My husband and I walked here after seeing this place on google maps while staying at a nearby hotel for a business trip, and we couldn't be happier with our visit!!! Even though it was a busy Saturday, the staff members were happy to spend time with us and answer our questions! I got to hold and pet so many animals from tortoises to turtles and large snakes to small snakes. It was incredible, and I plan on coming every time I'm back in Utah!",Valid,"The review describes a genuine visit experience at Scales & Tails Utah, Inc., an entertainment venue. The reviewer provides detailed information about their visit, interaction with staff, handling various animals, and expresses clear intent to return. The 5-star rating aligns with the highly positive experience described.","Scales & Tails Utah, Inc.",,['Entertainer']
Garcia's Mexican Restaurant,Not good food server was very nice,Valid,"The review provides a genuine experience about the food quality and service at the Mexican restaurant. Despite being brief, it directly relates to the restaurant's food and staff, which are relevant aspects of a dining experience.",Garcia's Mexican Restaurant,"Regional chain outpost supplying standard Mexican meals in a colorful, family-friendly setting.","['Mexican restaurant', 'Restaurant']"
Clearfield Veterinary Clinic P.C.,"Dr Lara & her staff are the best in the business.  They truly care about our most important family members, our dear sweet babies.  They have taken care of my Baby Tyson & saved his life.  I will never take my Baby Tyson anyplace else.  Clearfield Vet Clinic is where true parents of babies take their loved ones to be cared for.   Thank you again Dr Lara & the Super Team, Baby Tyson has turned back into Super Baby Tyson after your care!",Valid,"The review describes a genuine experience at the veterinary clinic, with specific mentions of Dr. Lara, the staff, and the care provided to the reviewer's pet 'Baby Tyson'. The content is highly relevant to the veterinary services and matches the business category of 'Animal hospital' and 'Veterinarian'. The 5-star rating is consistent with the overwhelmingly positive sentiment expressed.",Clearfield Veterinary Clinic P.C.,,"['Animal hospital', 'Veterinarian']"
Provo Towne Centre,Great shopping experience and access to all kinds of variety of shops and can even catch a movie without the long lines.,Valid,"The review describes a genuine shopping experience at the mall, mentioning variety of shops and movie theater access, which aligns well with the business description and category. The 5-star rating is consistent with the positive feedback about the shopping experience.",Provo Towne Centre,"Department stores anchor this enclosed mall with smaller chains, dining options & a movie theater.",['Shopping mall']
Costco Wholesale,it is a normal Costco,Valid,"The review provides a genuine assessment of the Costco location, and while brief, it directly relates to the warehouse store experience. The 5-star rating is consistent with describing it as 'normal' in a positive context for a well-known chain.",Costco Wholesale,,['Gas station']
Wasatch Mountain State Park,"Great facilities, convenient location, great area.",Valid,"The review provides a genuine assessment of the state park, mentioning facilities, location, and area which are all relevant to a state park experience. The 5-star rating is consistent with the positive feedback about the park's amenities and location.",Wasatch Mountain State Park,"Scenic preserve offering 2 golf courses, trails for horseback riding, plus winter sports & camping.","['State park', 'Tourist attraction']"
Seagull Book,Great staff very knowledgeable and friendly!!,Valid,"The review describes a genuine experience with the staff at the bookstore, praising their knowledge and friendliness. This is directly relevant to the business (a religious bookstore) and the 5-star rating is consistent with the positive feedback about the staff.",Seagull Book,Discount bookstore chain with books & products related to the religious tenets of the Mormon Church.,"['Book store', 'Religious book store']"
Tepanyaki Japanese Steakhouse,Wonderful,Valid,"The review provides a positive assessment ('Wonderful') with a 5-star rating that is consistent with the sentiment. While brief, the comment is relevant to the Japanese restaurant and reflects a genuine dining experience.",Tepanyaki Japanese Steakhouse,"Stylish local Japanese chain featuring chefs performing at tableside hibachi grills, plus sushi.",['Japanese restaurant']
