business_name,text,predicted_label,prediction_reason,name,description,category
Red Lion Pizza,The food hasn't changed since I was little. I love this place! Feels like home!,Valid,"The review describes a genuine personal experience at the pizza restaurant, expressing nostalgia and positive sentiment that is directly relevant to the business. The 5-star rating is consistent with the positive text about loving the place and it feeling like home.",Red Lion Pizza,,"['Pizza restaurant', 'Delivery Restaurant']"
Route 66 Motel,"(Translated by Google) Very charming hotel, it is a landscape typical of the iconic route 66

(Original)
Hotel con mucho encanto ,es un paisaje en si mismo típico de la icónica ruta 66",Valid,"The review describes a genuine experience at the motel, praising its charm and authenticity as part of the iconic Route 66 landscape. The 5-star rating is consistent with the positive sentiment, and the content is directly relevant to the business as a historic Route 66 motel.",Route 66 Motel,Straightforward rooms with free Wi-Fi & parking in a historic motel displaying antique cars.,"['Motel', 'Historical landmark', 'Hotel']"
Nails for you,This place is so nice and very friendly 😊👌 I love it so much,Valid,The review describes a genuine positive experience at the nail salon with appropriate sentiment matching the 5-star rating. The text is relevant to the business category and expresses satisfaction with the service and atmosphere.,Nails for you,,['Nail salon']
Crossroads Marketplace,Good variety,Valid,"The review text 'Good variety' is directly relevant to a shopping mall, as variety of stores/options is a key aspect customers evaluate. The 5-star rating is consistent with the positive assessment.",Crossroads Marketplace,,['Shopping mall']
Walmart Supercenter,Lots of empty shelves. I could not find what I needed.,Valid,"The review describes a genuine shopping experience at Walmart, mentioning empty shelves and inability to find needed items. The 1-star rating is consistent with the negative shopping experience described, and the content is directly relevant to a department/grocery store.",Walmart Supercenter,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']"
Krusty Burger,"Saw the awesome reviews and tried this place out. Was expecting good food however received the opposite.  We received soggy fries, and burgers with soggy buns where you can squeeze the grease out of it.  Also, one all three ""cloggers"" we ordered they all had burned patties.  Went to grab drinks and they were pretty much out of everything. Luckily found a table inside as well.  I don't recommend this place nor do I plan on coming here again. High price, poor food.",Valid,"The review describes a genuine dining experience at the restaurant with specific details about the food quality (soggy fries, soggy buns, burned patties) and service issues (lack of drink options). The 1-star rating is consistent with the detailed negative experience described.",Krusty Burger,"Theme-park counter-serve joint offering Simpsons-inspired burgers, sandwiches, fries & hot dogs.",['Hamburger restaurant']
Sno-crave Teahouse,"This place is awesome and practically always packed. If you don't have your tea to go, they serve it to you in a variety of cool teapots and ceramic mugs. They also have really great desserts (like their toast, which you can easily share with multiple people). Highly recommended.",Valid,"The review describes a genuine experience at the teahouse, mentioning specific details about the service (teapots, ceramic mugs), food offerings (desserts, toast), and atmosphere (packed, laid-back). The content is highly relevant to a Taiwanese teahouse and the 5-star rating is consistent with the positive experience described.",Sno-crave Teahouse,"Shaved snow, crepes & a range of hot & cold teas draw crowds to this laid-back, Taiwanese teahouse.","['Tea house', 'Bubble tea store', 'Cafe']"
Midway Home Solutions,I went in just to look around in the selection was great the service was outstanding and I believe my wife and I are going to be purchasing that family room set.,Valid,"The review describes a genuine shopping experience at the store, mentioning the selection and service quality, with plans to purchase furniture. The content is relevant to the business categories (furniture store, appliance store) and the 5-star rating aligns with the positive experience described.",Midway Home Solutions,"Showroom for refrigerators, washer/dryers, cooktops, vacuums, TVs, furniture, mattresses & more.","['Appliance store', 'Appliance parts supplier', 'Appliance repair service', 'Appliances customer service', 'Electronics store', 'Furniture store', 'Kitchen furniture store', 'Kitchen remodeler', 'Mattress store', 'Used furniture store']"
Marciano's Chicago Style Deli,Chicago style beef dip simply awesome!,Valid,"The review describes a genuine dining experience at the deli, specifically mentioning 'Chicago style beef dip' which is directly relevant to a Chicago Style Deli. The 5-star rating is consistent with the positive comment 'simply awesome'.",Marciano's Chicago Style Deli,,['Deli']
Healing Arts Massage & Wellness Center,Great place,Valid,"The review expresses a positive opinion about the massage and wellness center with a 5-star rating. While brief, 'Great place' is relevant to the business category (massage therapist, spa) and represents a genuine positive experience at the location.",Healing Arts Massage & Wellness Center,,"['Massage therapist', 'Spa', 'Sports massage therapist']"
Veterans Memorial Park,Great place to BBQ ...,Valid,"The review describes a genuine experience at the park (BBQing), which is relevant to the park category and location. The 5-star rating is consistent with the positive feedback about it being a 'great place' for the activity.",Veterans Memorial Park,,"['Park', 'Memorial park']"
El Pollo Loco,Good food. Good people,Valid,"The review provides a genuine, positive assessment of both the food quality and staff at this Mexican fast-food restaurant. The 4-star rating aligns with the positive comments, and the content is directly relevant to the dining experience.",El Pollo Loco,Fast-food chain outpost known for Mexican classics made with fire-grilled chicken.,"['Mexican restaurant', 'Caterer', 'Chicken restaurant', 'Fast food restaurant']"
Original Tommy's World Famous Hamburgers,Who doesn't love Tommy's?!,Valid,The review expresses genuine positive sentiment about Tommy's restaurant with a 4-star rating. The enthusiastic tone and rhetorical question 'Who doesn't love Tommy's?!' is directly relevant to the hamburger restaurant and shows a positive experience or opinion about the business.,Original Tommy's World Famous Hamburgers,,"['Hamburger restaurant', 'American restaurant']"
Five Guys,Amazibg burgers always,Valid,"The review describes a genuine positive experience with the burgers at Five Guys, which directly relates to the hamburger restaurant business. The 5-star rating is consistent with the positive comment 'Amazing burgers always'.",Five Guys,"Fast-food chain with made-to-order burgers, fries & hot dogs, plus free peanuts while you wait.",['Restaurant']
