business_name,text,predicted_label,prediction_reason,name,description,category
Big Ange's Eatery,"Great shake and tri tip sandwich, good ribs.  Skip the hot dogs and go with the BBQ!",Valid,"The review describes a genuine dining experience at the restaurant, mentioning specific menu items (shake, tri tip sandwich, ribs, hot dogs, BBQ) that align with the business description of BBQ sandwiches and burgers. The 4-star rating is consistent with the positive but constructive feedback provided.",Big Ange's Eatery,"Laid-back, quick-serve outlet doling out a range of burgers, smoked BBQ sandwiches & platters.","['Fast food restaurant', 'BBQ area', 'Catering food and drink supplier', 'Sandwich shop']"
Revival Food Hall,The prices are on the higher-end but on par for the area AND you get a lot of food so sometimes you can save some for dinner. Overall great food and staff was very friendly!,Valid,"The review describes a genuine dining experience at the food hall, discussing specific aspects like pricing, food quality, portion sizes, and staff friendliness. The 5-star rating is consistent with the positive review content, and the text is clearly relevant to a food court establishment.",Revival Food Hall,"Huge, industrial-chic food court & bar with counter-serve outposts of many popular Chicago eateries.","['Food court', 'Bar', 'Book store', 'Liquor store', 'Record store', 'Wine store']"
D'Arcy's Pint,Always a go to.    Good food. Good service. Kinda routine.  Which consistency is good.    Darcys has always been a staple,Valid,"The review describes a genuine experience at D'Arcy's Pint, mentioning specific aspects like food quality, service, and consistency. The 4-star rating aligns with the positive but measured tone of the review, and the content is directly relevant to an Irish pub/restaurant.",D'Arcy's Pint,"Simple bar with Irish & American pub fare, including horseshoe sandwiches, plus a beer garden.","['Irish pub', 'Brazilian restaurant', 'Cuban restaurant', 'Restaurant']"
Urban Beautique,Great selection.,Valid,"The review text 'Great selection' is relevant to a beauty supply store, as selection is a key aspect customers evaluate when shopping for beauty products, hair extensions, or wigs. The 4-star rating is consistent with the positive comment.",Urban Beautique,,"['Beauty supply store', 'Hair extensions supplier', 'Wig shop']"
Salerno's Pizza of Oak Park,Pizza dough is very yeasty.,Valid,"The review provides a specific critique about the pizza dough being 'very yeasty', which is directly relevant to a pizza restaurant. The 2-star rating is consistent with this negative feedback about the food quality.",Salerno's Pizza of Oak Park,"Long-standing, casual small-chain branch dishing Italian entrees, pasta & pizzas.","['Italian restaurant', 'Pizza delivery', 'Pizza restaurant', 'Pizza Takeout']"
Roots Handmade Pizza - South Loop,"5 stars for: service, atmosphere, ambiance
3 stars for: pizza
10 stars: mozzarella sticks, alcoholic popsicles

Pros; It’s not often downtown you find a decent selection of wines for under $50, was super impressed with the bottle we got and it was $36. The rooftop is amazing, the venue is amazing!!! Open spaces, disco ball, awesome music and an all around perfect environment. The mozzarella sticks were TO DIE FOR CHEESE LOVERS BEWARE !! Huge mozz sticks packed with flavor and the menu didn’t lie, unforgettable! Alcoholic popsicles for dessert were a huge treat but I should have gone with the fruity pebble cheesecake WOW!

Pizza - a ton of specialty ethnic pizzas that are sure to please unique palettes. However, I was craving an authentic Italian pizza so that’s what I went with (garden pizza add sausage for a supreme pizza creation) and  was quite disappointed. Sausage lovers beware - the sausage is on the pizza like ground meat which was a huge turn off for me. Light sauce and the cheese would pretty lightly cooked so it didn’t give that mooey gooey feel. Other pizzas that came out looked great and the staff was more than willing to make us a new one which I appreciated but it just wasn’t our vibe. I would come back and try something else next time!! Overall great visit and would recommend.",Valid,"This is a detailed, genuine review of a dining experience at Roots Handmade Pizza. The reviewer provides specific feedback about multiple aspects of their visit including service, atmosphere, food quality (pizza, mozzarella sticks, alcoholic popsicles), and pricing. The 4-star rating aligns with the mixed but overall positive experience described, and the content is clearly relevant to this restaurant location.",Roots Handmade Pizza - South Loop,,['Restaurant']
Canlan Sports West Dundee,"Good rink with great ice, I coach out of this rink about 3 plus times a week. Two hockey clubs run out of this rink The Leafs and Team Illinois both are great clubs to be a part of and the rink is maintained well. The Jerry's Pro shop is the place to get skates sharpened and pick up any odds and ends you may need last minute at the rink. Just a heads up though there is one guy ""the older"" guy who works at this Jerry's and he will mess your skates up bad DO NOT I repeat DO NOT allow him to sharpen your skates ask one of the  younger guys to do them. This rink gets real cold in the winter so if you are in the stands be sure to bring a blanket and if you are just showing up for free skates just be sure to dress appropriately.",Valid,"This is a detailed, genuine review from someone who regularly uses the ice rink facility. The reviewer shares specific experiences about coaching there multiple times per week, mentions the hockey clubs, provides helpful advice about skate sharpening and dress recommendations, and gives relevant details about the facility's maintenance and temperature. The 4-star rating aligns with the mostly positive but constructive feedback provided.",Canlan Sports West Dundee,Modern public ice rink with figure skating & hockey plus training programs for all ages.,"['Ice skating rink', 'Hockey club', 'Hockey rink', 'Hockey supply store', 'Ice skating instructor', 'Leagues club', 'Restaurant', 'Sports complex']"
Chipotle Mexican Grill,Hate Chipolte simply bad everything.,Valid,"The review expresses a genuine negative opinion about Chipotle, with a 1-star rating that matches the strongly negative sentiment. Despite being brief and poorly written, it directly relates to the restaurant and represents the reviewer's experience or perception of the food quality.",Chipotle Mexican Grill,"Fast-food chain offering Mexican fare, including design-your-own burritos, tacos & bowls.","['Mexican restaurant', 'Caterer', 'Fast food restaurant']"
Brynwood Square,Evolve dance studio!! We like the environment.,Valid,"The review mentions 'Evolve dance studio' and comments on the environment, which is relevant to a school location. The 5-star rating is consistent with the positive feedback about liking the environment.",Brynwood Square,,['School']
Jewel-Osco,This place is fantastic. Everything you need is here. Fish market has varaity of fish. Self check out is easy to use. no line no waiting. :),Valid,"The review describes a genuine shopping experience at the grocery store, mentioning specific aspects like the fish market and self-checkout. The 5-star rating is consistent with the positive feedback about the store's offerings and convenience.",Jewel-Osco,,"['Grocery store', 'Grocery delivery service']"
