business_name,text,predicted_label,prediction_reason,name,description,category
Banks Street Bar,"The New ownership rocks, love the belly dancer",Valid,"The review describes a genuine experience at the bar, mentioning new ownership and entertainment (belly dancer), which aligns with the business being a live music bar/night club. The 5-star rating is consistent with the positive sentiment expressed.",Banks Street Bar,"Veteran haunt in a purple building with live music, playful art & seafood like crawfish & oysters.","['Live music bar', 'Night club']"
Cracker Barrel Old Country Store,Safe bet for good when you're on the road.,Valid,"The review describes a genuine experience relevant to the restaurant, mentioning it as a 'safe bet for good food when on the road' which aligns with Cracker Barrel's positioning as a roadside American comfort food chain. The 4-star rating is consistent with the positive sentiment.",Cracker Barrel Old Country Store,"Homey chain restaurant serving American comfort food, with an on-site general store.","['American restaurant', 'Gift shop', 'Hobby store', 'Restaurant', 'Southern restaurant (US)']"
Dependable Paint & Body Shop,Professional and trustworthy.  Great customer service.,Valid,"The review describes a genuine experience with the auto body shop, praising professionalism, trustworthiness, and customer service, which are all relevant to this type of business. The 5-star rating is consistent with the positive feedback.",Dependable Paint & Body Shop,,['Auto body shop']
Ichiban Sushi Bar & Grill,Server was both knowledgeable and informative with suggestions. Very impressed with the He-Roll. Good beer. great sushi. Definitely will be back.,Valid,"The review describes a genuine dining experience at the Japanese restaurant, mentioning specific details like the server's service, the He-Roll sushi, beer, and overall sushi quality. The 5-star rating is consistent with the positive experience described, and the content is directly relevant to the sushi restaurant's offerings.",Ichiban Sushi Bar & Grill,"Contemporary Japanese eatery featuring communal hibachi tables, an eat-at sushi bar & a patio.","['Sushi restaurant', 'Asian restaurant', 'Bar', 'Bar & grill', 'Japanese restaurant']"
Vegan Friendly Foods,"11/10 would recommend to /anyone/. Between the friendly staff and the unbelievably tasty food, they make it easy to keep coming back.

Try the Very Freakin Good juice- it's VERY freakin good!",Valid,"The review describes a genuine dining experience at the vegan restaurant, mentioning specific aspects like friendly staff, tasty food, and even recommending a specific menu item ('Very Freakin Good juice'). The 5-star rating is consistent with the enthusiastic positive feedback.",Vegan Friendly Foods,,['Vegan restaurant']
Subway,We eat here all the time but not often enough,Valid,"The review describes a genuine dining experience at Subway, indicating regular visits ('We eat here all the time'). The text is relevant to the restaurant and the 5-star rating is consistent with the positive sentiment expressed.",Subway,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
Harrah's Casino New Orleans,Won $60.....then lost it back.  Still had fun.,Valid,"The review describes a genuine gambling experience at the casino, mentioning winning and losing money, which directly relates to the casino's primary function. The positive sentiment and 5-star rating are consistent with the reviewer stating they 'still had fun' despite losing money.",Harrah's Casino New Orleans,"Plush casino with a poker room, table games & slots, plus upscale dining & craft cocktails.","['Casino', 'Tourist attraction']"
Stumptown Coffee Roasters,Very knowledgeable and friendly staff.,Valid,"The review describes a genuine experience with the staff at the coffee shop, and the 5-star rating is consistent with the positive feedback about knowledgeable and friendly service.",Stumptown Coffee Roasters,"Coffee bar chain offering house-roasted direct-trade coffee, along with brewing gear & whole beans.","['Coffee shop', 'Cafe']"
Tal's Hummus,This was super refreshing and light. This place really made my day.,Valid,"The review describes a genuine dining experience with positive feedback about the food being 'refreshing and light', which is relevant to an Israeli restaurant serving hummus and Mediterranean cuisine. The 5-star rating is consistent with the positive sentiment expressed.",Tal's Hummus,"Hummus, kebabs, falafel & more are served at this casual Israeli cafe with many vegetarian options.","['Israeli restaurant', 'Mediterranean restaurant']"
Professional Sport Shop Inc,These guys are awesome and have all the fishing gear you will ever need for your next trip.,Valid,"The review describes a genuine experience with the fishing store, praising their fishing gear selection which directly relates to the business description and category as a fishing store.",Professional Sport Shop Inc,Long-standing supply store with new & used equipment for fishing & hunting plus repair services.,['Fishing store']
Waffle House,Good service,Valid,"The review provides a genuine assessment of the service quality at Waffle House, which is directly relevant to the restaurant experience. The 5-star rating is consistent with the positive comment about good service.",Waffle House,"Simple chain spot offering American diner fare & all-day breakfast, including signature waffles.","['Breakfast restaurant', 'American restaurant', 'Diner', 'Family restaurant', 'Takeout restaurant', 'Restaurant']"
NOLA Restaurant,"Great drinks, nice atmosphere. Sexy. I would come back",Valid,"The review describes a genuine dining experience at the restaurant, mentioning drinks and atmosphere which are relevant to a Contemporary Louisiana restaurant. The 5-star rating is consistent with the positive feedback.",NOLA Restaurant,"Part of chef Emeril Lagasse's empire with creative, modern Louisianan food in a warehouse space.",['Contemporary Louisiana restaurant']
Times Grill,Great burgers and dinner plates at reasonable prices with more than acceptable services.,Valid,"The review describes a genuine dining experience at Times Grill, mentioning specific aspects like burgers, dinner plates, prices, and service quality. The content is directly relevant to the restaurant categories (Family restaurant, American restaurant, Hamburger restaurant) and the 4-star rating is consistent with the positive feedback.",Times Grill,,"['Family restaurant', 'American restaurant', 'Hamburger restaurant', 'Restaurant', 'Sports bar']"
Golden Dragon Chinese Restaurant,I see alot of people order food from here,Irrelevant,"The review only mentions observing other people ordering food, without describing any personal dining experience or relevant details about the restaurant's food, service, or atmosphere. The content doesn't provide meaningful information about the business itself.",Golden Dragon Chinese Restaurant,,"['Chinese restaurant', 'Restaurant']"
